,Date,User,Tweet
128,2022-08-26 19:38:33+00:00,CelebJets,"A-Rod's Jet Landed in Westhampton Beach, New York, US. Apx. flt. time 2 Hours : 32 Mins. https://t.co/RM8Ek9xOtY"
129,2022-08-26 19:06:14+00:00,CelebJets,"Jack Nicklaus's Jet 250 mile (217 NM) flight from NAP to OLB
 
~ 347 gallons (1,315 liters). 
~ 2,328 lbs (1,056 kg) of jet fuel used. 
~ $2,272 cost of fuel. 
~ 4 tons of CO2 emissions."
130,2022-08-26 19:06:12+00:00,CelebJets,"Jack Nicklaus's Jet Landed near Olbia (SS), Sardinia, IT. Apx. flt. time 46 Mins. https://t.co/RjmBED2V4Z"
131,2022-08-26 18:30:43+00:00,CelebJets,"Mark Wahlberg's Jet Took off from Van Nuys, California, US. https://t.co/q8GAneYc1b"
132,2022-08-26 18:14:17+00:00,CelebJets,"Jack Nicklaus's Jet Took off from Nápoli, Campania, IT. https://t.co/TlhLEY5S09"
133,2022-08-26 17:19:13+00:00,CelebJets,"Jack Nicklaus's Jet 4,339 mile (3,770 NM) flight from HVN to NAP
 
~ 3,595 gallons (13,607 liters). 
~ 24,091 lbs (10,928 kg) of jet fuel used. 
~ $23,509 cost of fuel. 
~ 38 tons of CO2 emissions."
134,2022-08-26 17:19:12+00:00,CelebJets,"Jack Nicklaus's Jet Landed in Nápoli, Campania, IT. Apx. flt. time 8 Hours : 2 Mins. https://t.co/7PCx85YsyC"
135,2022-08-26 17:06:13+00:00,CelebJets,"A-Rod's Jet Took off near Miami, Florida, US. Going to Westhampton Beach, New York, US (FOK, Francis S Gabreski Airport) arriving in ~2h22m. https://t.co/2AGfof1pav"
136,2022-08-26 09:16:43+00:00,CelebJets,"Jack Nicklaus's Jet Took off from New Haven, Connecticut, US. https://t.co/F2CTT49vTJ"
137,2022-08-26 07:04:21+00:00,CelebJets,"Floyd Mayweather's Jet 2,171 mile (1,887 NM) flight from OPF to LAS
 
~ 2,189 gallons (8,288 liters). 
~ 14,674 lbs (6,656 kg) of jet fuel used. 
~ $14,341 cost of fuel. 
~ 23 tons of CO2 emissions."
138,2022-08-26 07:04:20+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 4 Hours : 34 Mins. https://t.co/BUuTriO2w9"
139,2022-08-26 02:30:06+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Miami, Florida, US. https://t.co/2andp714li"
140,2022-08-25 21:24:44+00:00,CelebJets,"Jack Nicklaus's Jet 68 mile (59 NM) flight from TEB to HVN
 
~ 207 gallons (783 liters). 
~ 1,386 lbs (629 kg) of jet fuel used. 
~ $1,355 cost of fuel. 
~ 2 tons of CO2 emissions."
141,2022-08-25 21:24:42+00:00,CelebJets,"Jack Nicklaus's Jet Landed in New Haven, Connecticut, US. Apx. flt. time 27 Mins. https://t.co/QHPvCsSlEf"
142,2022-08-25 20:56:58+00:00,CelebJets,"Jack Nicklaus's Jet Took off from Teterboro, New Jersey, US. https://t.co/Vp2AEwmtx7"
143,2022-08-25 18:56:42+00:00,CelebJets,"Kenny Chesney's Jet 906 mile (788 NM) flight from BNA to PVD
 
~ 661 gallons (2,502 liters). 
~ 4,430 lbs (2,009 kg) of jet fuel used. 
~ $4,329 cost of fuel. 
~ 7 tons of CO2 emissions."
144,2022-08-25 18:56:41+00:00,CelebJets,"Kenny Chesney's Jet Landed in Providence, Rhode Island, US. Apx. flt. time 1 Hour : 54 Mins. https://t.co/8FDEFM0p72"
145,2022-08-25 18:31:54+00:00,CelebJets,"Kylie Jenner's Jet 494 mile (429 NM) flight from KCMA to TUS
 
~ 657 gallons (2,488 liters). 
~ 4,405 lbs (1,998 kg) of jet fuel used. 
~ $4,305 cost of fuel. 
~ 7 tons of CO2 emissions."
146,2022-08-25 18:31:52+00:00,CelebJets,"Kylie Jenner's Jet Landed in Tucson, Arizona, US. Apx. flt. time 1 Hour : 25 Mins. https://t.co/fh2HuHurvI"
147,2022-08-25 17:06:09+00:00,CelebJets,"Kylie Jenner's Jet Took off from Camarillo, California, US. Going to Tucson, Arizona, US (TUS, Tucson International Airport / Morris Air National Guard Base) arriving in ~1h13m. https://t.co/op1aiO78BG"
148,2022-08-25 17:02:53+00:00,CelebJets,"Kenny Chesney's Jet Took off from Nashville, Tennessee, US. https://t.co/SioKaFLShC"
149,2022-08-24 03:00:17+00:00,CelebJets,"Drake's Jet 1,568 mile (1,362 NM) flight from YYZ to PLS
 
~ 5,626 gallons (21,298 liters). 
~ 37,708 lbs (17,104 kg) of jet fuel used. 
~ $36,908 cost of fuel. 
~ 59 tons of CO2 emissions."
150,2022-08-24 03:00:16+00:00,CelebJets,"Drake's Jet Landed in Providenciales, TC. Apx. flt. time 3 Hours : 16 Mins. https://t.co/ZTZGHPayHq"
151,2022-08-23 23:44:15+00:00,CelebJets,"Drake's Jet Took off from Toronto, Ontario, CA. https://t.co/agm2vUfi13"
152,2022-08-23 21:30:22+00:00,CelebJets,"Tom Cruise's Honda Jet 73 mile (64 NM) flight from LEE to TPA
 
~ 24 gallons (92 liters). 
~ 163 lbs (74 kg) of jet fuel used. 
~ $160 cost of fuel. 
~ 0.2568 tons of CO2 emissions."
153,2022-08-23 21:30:21+00:00,CelebJets,"Tom Cruise's Honda Jet Landed near Tampa, Florida, US. Apx. flt. time 16 Mins. https://t.co/o2Xky7O3w1"
154,2022-08-23 21:08:50+00:00,CelebJets,"Tom Cruise's Honda Jet Took off near Leesburg, Florida, US. Going to Tampa, Florida, US (TPA, Tampa International Airport) arriving in ~27m. https://t.co/kw80gisF4k"
155,2022-08-23 20:58:32+00:00,CelebJets,"Tom Cruise's Honda Jet 472 mile (410 NM) flight from CHA to LEE
 
~ 111 gallons (419 liters). 
~ 741 lbs (336 kg) of jet fuel used. 
~ $726 cost of fuel. 
~ 1 tons of CO2 emissions."
156,2022-08-23 20:58:30+00:00,CelebJets,"Tom Cruise's Honda Jet Landed near Leesburg, Florida, US. Apx. flt. time 1 Hour : 13 Mins. https://t.co/QeieUMRKKx"
157,2022-08-23 19:38:14+00:00,CelebJets,"Tom Cruise's Honda Jet Took off from Chattanooga, Tennessee, US. Going to Leesburg, Florida, US (LEE, Leesburg International Airport) arriving in ~1h20m. https://t.co/pSU9XX8UQM"
158,2022-08-23 13:39:41+00:00,CelebJets,"Tom Cruise's Honda Jet  
~ 121 gallons (459 liters). 
~ 813 lbs (369 kg) of jet fuel used. 
~ $796 cost of fuel. 
~ 1 tons of CO2 emissions."
159,2022-08-23 13:39:40+00:00,CelebJets,"Tom Cruise's Honda Jet Landed in Chattanooga, Tennessee, US. Apx. flt. time 1 Hour : 20 Mins. https://t.co/lNSW16tAJH"
160,2022-08-23 12:18:48+00:00,CelebJets,"Tom Cruise's Honda Jet Took off near Leesburg, Florida, US. Will be returning to LEE, Leesburg International Airport. https://t.co/RmYDAFVo1c"
161,2022-08-23 12:00:34+00:00,CelebJets,"Tom Cruise's Honda Jet 73 mile (64 NM) flight from TPA to LEE
 
~ 31 gallons (119 liters). 
~ 211 lbs (96 kg) of jet fuel used. 
~ $206 cost of fuel. 
~ 0.3317 tons of CO2 emissions."
162,2022-08-23 12:00:33+00:00,CelebJets,"Tom Cruise's Honda Jet Landed near Leesburg, Florida, US. Apx. flt. time 20 Mins. https://t.co/xlXmEmHFze"
163,2022-08-23 11:46:03+00:00,CelebJets,"Drake's Jet 38 mile (33 NM) flight from YHM to YYZ
 
~ 388 gallons (1,468 liters). 
~ 2,598 lbs (1,179 kg) of jet fuel used. 
~ $2,543 cost of fuel. 
~ 4 tons of CO2 emissions."
164,2022-08-23 11:46:02+00:00,CelebJets,"Drake's Jet Landed in Toronto, Ontario, CA. Apx. flt. time 13 Mins. https://t.co/wz9aPI23FN"
165,2022-08-23 11:34:18+00:00,CelebJets,"Tom Cruise's Honda Jet Took off near Tampa, Florida, US. Going to Leesburg, Florida, US (LEE, Leesburg International Airport) arriving in ~29m. https://t.co/LONLZgUxHY"
166,2022-08-23 11:32:32+00:00,CelebJets,"Drake's Jet Took off from Hamilton, Ontario, CA. https://t.co/2Qb3hZTJTp"
167,2022-08-23 04:49:03+00:00,CelebJets,"Puma/Jay-Z's Jet 12 mile (11 NM) flight from EWR to TEB
 
~ 109 gallons (414 liters). 
~ 733 lbs (332 kg) of jet fuel used. 
~ $717 cost of fuel. 
~ 1 tons of CO2 emissions."
168,2022-08-23 04:49:02+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Teterboro, New Jersey, US. Apx. flt. time 14 Mins. https://t.co/Biv6dT0Hyc"
169,2022-08-23 04:34:22+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from New York, New Jersey, US. https://t.co/ou06NgTgiv"
170,2022-08-23 03:53:50+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in New York, New Jersey, US. https://t.co/ntApk0ilUu"
171,2022-08-23 01:58:04+00:00,CelebJets,"Jack Nicklaus's Jet Landed in Teterboro, New Jersey, US. https://t.co/atd2KrI3zM"
172,2022-08-22 23:22:10+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from Seattle, Washington, US. Going to New York, New Jersey, US (EWR, Newark Liberty International Airport) arriving in ~3h29m. https://t.co/5nPHpI4SQx"
173,2022-08-22 23:05:36+00:00,CelebJets,"Tom Cruise's Honda Jet  
~ 46 gallons (173 liters). 
~ 306 lbs (139 kg) of jet fuel used. 
~ $300 cost of fuel. 
~ 0.4821 tons of CO2 emissions."
174,2022-08-22 23:05:35+00:00,CelebJets,"Tom Cruise's Honda Jet Landed in Tampa, Florida, US. Apx. flt. time 30 Mins. https://t.co/BUnvBAsw1d"
175,2022-08-22 22:35:09+00:00,CelebJets,"Tom Cruise's Honda Jet Took off from Tampa, Florida, US. https://t.co/pnASjaSD14"
176,2022-08-22 17:31:24+00:00,CelebJets,"Jack Nicklaus's Jet Took off from Milan, Lombardy, IT. https://t.co/TMnemXgk1c"
177,2022-08-22 10:30:24+00:00,CelebJets,"Dan Bilzerian's Jet 263 mile (229 NM) flight from SDM to LAS
 
~ 398 gallons (1,505 liters). 
~ 2,665 lbs (1,209 kg) of jet fuel used. 
~ $2,609 cost of fuel. 
~ 4 tons of CO2 emissions."
178,2022-08-22 10:30:23+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Las Vegas, Nevada, US. Apx. flt. time 49 Mins. https://t.co/cNdbTTUBTE"
179,2022-08-22 09:40:35+00:00,CelebJets,"Dan Bilzerian's Jet Took off from San Diego, California, US. Going to Las Vegas, Nevada, US (LAS, McCarran International Airport) arriving in ~49m. https://t.co/1GRF9aVqhI"
180,2022-08-22 08:35:58+00:00,CelebJets,"Dan Bilzerian's Jet 2 mile (2 NM) flight from TIJ to SDM
 
~ 95 gallons (361 liters). 
~ 639 lbs (290 kg) of jet fuel used. 
~ $625 cost of fuel. 
~ 1 tons of CO2 emissions."
181,2022-08-22 08:35:57+00:00,CelebJets,"Dan Bilzerian's Jet Landed in San Diego, California, US. Apx. flt. time 11 Mins. https://t.co/acb5KNNvdU"
182,2022-08-22 08:24:02+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Tijuana, Baja California, MX. https://t.co/XbW13XYnfE"
183,2022-08-22 01:33:59+00:00,CelebJets,"Dan Bilzerian's Jet 265 mile (230 NM) flight from LAS to TIJ
 
~ 461 gallons (1,746 liters). 
~ 3,091 lbs (1,402 kg) of jet fuel used. 
~ $3,026 cost of fuel. 
~ 5 tons of CO2 emissions."
184,2022-08-22 01:33:58+00:00,CelebJets,"Dan Bilzerian's Jet Landed in Tijuana, Baja California, MX. Apx. flt. time 57 Mins. https://t.co/VzvlUtzDd1"
185,2022-08-22 00:36:12+00:00,CelebJets,"Dan Bilzerian's Jet Took off from Las Vegas, Nevada, US. https://t.co/H7dpu1o7wv"
186,2022-08-21 20:39:48+00:00,CelebJets,"Tom Cruise's Challanger 300 Landed in Napa, California, US. https://t.co/qczGuTt3TR"
187,2022-08-21 20:22:11+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Seattle, Washington, US. https://t.co/xUeXIsfRPe"
188,2022-08-21 20:19:32+00:00,CelebJets,"Jack Nicklaus's Jet  
~ 205 gallons (777 liters). 
~ 1,375 lbs (624 kg) of jet fuel used. 
~ $1,346 cost of fuel. 
~ 2 tons of CO2 emissions."
189,2022-08-21 20:19:31+00:00,CelebJets,"Jack Nicklaus's Jet Landed in Milan, Lombardy, IT. Apx. flt. time 27 Mins. https://t.co/Y0kuMtdMp9"
190,2022-08-21 19:51:59+00:00,CelebJets,"Jack Nicklaus's Jet Took off from Firenze, Tuscany, IT. https://t.co/rGrWVygMX9"
191,2022-08-21 18:53:57+00:00,CelebJets,"Jack Nicklaus's Jet Landed in Firenze, Tuscany, IT. https://t.co/nm6lf5SVIK"
192,2022-08-20 23:31:34+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in New York, New Jersey, US. https://t.co/qMcF4qjyWy"
193,2022-08-20 19:23:49+00:00,CelebJets,"Tom Cruise's Challanger 300 15 mile (13 NM) flight from K0A9 to TRI
 
~ 40 gallons (150 liters). 
~ 266 lbs (121 kg) of jet fuel used. 
~ $260 cost of fuel. 
~ 0.419 tons of CO2 emissions."
194,2022-08-20 19:23:47+00:00,CelebJets,"Tom Cruise's Challanger 300 Landed in Bristol/Johnson/Kingsport, Tennessee, US. Apx. flt. time 8 Mins. https://t.co/6Q5EpYgJyo"
195,2022-08-20 19:15:43+00:00,CelebJets,"Tom Cruise's Challanger 300 Took off near Elizabethton, Tennessee, US. https://t.co/TM8L92IBRx"
196,2022-08-20 18:56:25+00:00,CelebJets,"Tom Cruise's Challanger 300 Landed near Elizabethton, Tennessee, US. https://t.co/BpDvSS8z6y"
197,2022-08-20 18:26:58+00:00,CelebJets,"Tom Cruise's Challanger 300 Took off from Toccoa, Georgia, US. https://t.co/eZCj6OSiVH"
198,2022-08-20 17:16:12+00:00,CelebJets,"Tom Cruise's Challanger 300 608 mile (528 NM) flight from FXE to TOC
 
~ 394 gallons (1,492 liters). 
~ 2,641 lbs (1,198 kg) of jet fuel used. 
~ $2,585 cost of fuel. 
~ 4 tons of CO2 emissions."
199,2022-08-20 17:16:10+00:00,CelebJets,"Tom Cruise's Challanger 300 Landed in Toccoa, Georgia, US. Apx. flt. time 1 Hour : 20 Mins. https://t.co/uAcM8xwSnE"
200,2022-08-20 15:56:01+00:00,CelebJets,"Tom Cruise's Challanger 300 Took off near Fort Lauderdale, Florida, US. https://t.co/qZu1PaQE5w"
201,2022-08-20 15:41:26+00:00,CelebJets,"Tom Cruise's Honda Jet 834 mile (725 NM) flight from ESN to TPA
 
~ 214 gallons (811 liters). 
~ 1,436 lbs (651 kg) of jet fuel used. 
~ $1,405 cost of fuel. 
~ 2 tons of CO2 emissions."
202,2022-08-20 15:41:25+00:00,CelebJets,"Tom Cruise's Honda Jet Landed in Tampa, Florida, US. Apx. flt. time 2 Hours : 22 Mins. https://t.co/sdZwxuEbKQ"
203,2022-08-20 13:18:36+00:00,CelebJets,"Tom Cruise's Honda Jet Took off near Easton, Maryland, US. https://t.co/tqpTRxQaJv"
204,2022-08-20 12:12:05+00:00,CelebJets,"Floyd Mayweather's Jet 854 mile (742 NM) flight from MEM to OPF
 
~ 892 gallons (3,378 liters). 
~ 5,980 lbs (2,712 kg) of jet fuel used. 
~ $5,853 cost of fuel. 
~ 9 tons of CO2 emissions."
205,2022-08-20 12:12:03+00:00,CelebJets,"Floyd Mayweather's Jet Landed near Miami, Florida, US. Apx. flt. time 1 Hour : 51 Mins. https://t.co/zIs9ImVsd7"
206,2022-08-20 10:14:49+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Memphis, Tennessee, US. https://t.co/KvSlEQLNzB"
207,2022-08-20 04:50:36+00:00,CelebJets,"Floyd Mayweather's Jet 854 mile (742 NM) flight from OPF to MEM
 
~ 931 gallons (3,524 liters). 
~ 6,239 lbs (2,830 kg) of jet fuel used. 
~ $6,107 cost of fuel. 
~ 10 tons of CO2 emissions."
208,2022-08-20 04:50:35+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Memphis, Tennessee, US. Apx. flt. time 1 Hour : 56 Mins. https://t.co/qhd52tBFVq"
209,2022-08-20 02:53:59+00:00,CelebJets,"Floyd Mayweather's Jet Took off near Miami, Florida, US. Going to Memphis, Tennessee, US (MEM, Memphis International Airport) arriving in ~1h57m. https://t.co/pljKujzyl1"
210,2022-08-19 21:31:33+00:00,CelebJets,"Jack Nicklaus's Jet  
~ 135 gallons (509 liters). 
~ 902 lbs (409 kg) of jet fuel used. 
~ $883 cost of fuel. 
~ 1 tons of CO2 emissions."
211,2022-08-19 21:31:32+00:00,CelebJets,"Jack Nicklaus's Jet Landed in White Plains, New York, US. Apx. flt. time 18 Mins. https://t.co/GqOoGyBfl7"
212,2022-08-19 21:13:21+00:00,CelebJets,"Jack Nicklaus's Jet Took off from Teterboro, New Jersey, US. https://t.co/WahN0QLzY5"
213,2022-08-19 19:22:45+00:00,CelebJets,"Kenny Chesney's Jet 476 mile (414 NM) flight from BNA to DET
 
~ 408 gallons (1,543 liters). 
~ 2,732 lbs (1,239 kg) of jet fuel used. 
~ $2,674 cost of fuel. 
~ 4 tons of CO2 emissions."
214,2022-08-19 19:22:44+00:00,CelebJets,"Kenny Chesney's Jet Landed near Detroit, Michigan, US. Apx. flt. time 1 Hour : 10 Mins. https://t.co/01RXu6zwdi"
215,2022-08-19 18:06:52+00:00,CelebJets,"Kenny Chesney's Jet Took off from Nashville, Tennessee, US. Going to Detroit, Michigan, US (DET, Coleman A. Young Municipal Airport) arriving in ~1h04m. https://t.co/29hL1GB6pa"
216,2022-08-19 15:29:01+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Took off from Denver, Colorado, US. https://t.co/tL4AMKkdMc"
217,2022-08-19 05:17:36+00:00,CelebJets,"Kenny Chesney's Jet  
~ 377 gallons (1,428 liters). 
~ 2,528 lbs (1,147 kg) of jet fuel used. 
~ $2,482 cost of fuel. 
~ 4 tons of CO2 emissions."
218,2022-08-19 05:17:35+00:00,CelebJets,"Kenny Chesney's Jet Landed in Nashville, Tennessee, US. Apx. flt. time 1 Hour : 5 Mins. https://t.co/uNnsQ7ZW40"
219,2022-08-19 04:12:21+00:00,CelebJets,"Kenny Chesney's Jet Took off from Detroit, Michigan, US. https://t.co/ZFzbHTEoTs"
220,2022-08-19 03:46:06+00:00,CelebJets,"Kenny Chesney's Jet 167 mile (145 NM) flight from CMH to DET
 
~ 194 gallons (736 liters). 
~ 1,303 lbs (591 kg) of jet fuel used. 
~ $1,280 cost of fuel. 
~ 2 tons of CO2 emissions."
221,2022-08-19 03:46:05+00:00,CelebJets,"Kenny Chesney's Jet Landed in Detroit, Michigan, US. Apx. flt. time 33 Mins. https://t.co/22yWCD8ilV"
222,2022-08-19 03:43:42+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet  
~ 935 gallons (3,540 liters). 
~ 6,267 lbs (2,843 kg) of jet fuel used. 
~ $6,153 cost of fuel. 
~ 10 tons of CO2 emissions."
223,2022-08-19 03:43:41+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Landed in Denver, Colorado, US. Apx. flt. time 1 Hour : 59 Mins. https://t.co/fJVSB68rGE"
224,2022-08-19 03:12:27+00:00,CelebJets,"Kenny Chesney's Jet Took off from Columbus, Ohio, US. Going to Detroit, Michigan, US (DET, Coleman A. Young Municipal Airport) arriving in ~36m. https://t.co/TazFJqJGR0"
225,2022-08-19 02:42:17+00:00,CelebJets,"Steven Spielberg's Jet 184 mile (160 NM) flight from MVY to TEB
 
~ 403 gallons (1,525 liters). 
~ 2,699 lbs (1,224 kg) of jet fuel used. 
~ $2,650 cost of fuel. 
~ 4 tons of CO2 emissions."
226,2022-08-19 02:42:15+00:00,CelebJets,"Steven Spielberg's Jet Landed in Teterboro, New Jersey, US. Apx. flt. time 48 Mins. https://t.co/SHWnxUXwET"
227,2022-08-19 01:54:12+00:00,CelebJets,"Steven Spielberg's Jet Took off near Martha's Vineyard, Massachusetts, US. Going to Teterboro, New Jersey, US (TEB, Teterboro Airport) arriving in ~54m. https://t.co/KY2cJMcwu1"
228,2022-08-19 01:44:05+00:00,CelebJets,"Travis Scott's (Cactus Jack LLC)  Jet Took off near Houston, Texas, US. https://t.co/cpB5VhP4TU"
229,2022-08-18 18:49:46+00:00,CelebJets,"Blake Shelton's Jet Landed in Dallas, Texas, US. https://t.co/O49elk2wZi"
230,2022-08-18 18:43:15+00:00,CelebJets,"Steven Spielberg's Jet Landed in Chicago, Illinois, US. https://t.co/8RmE3Nd8cJ"
231,2022-08-18 18:13:03+00:00,CelebJets,"Kenny Chesney's Jet Landed in Columbus, Ohio, US. https://t.co/h8vAbrWd3J"
232,2022-08-18 18:02:55+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from Los Angeles, California, US. Going to Puerto Vallarta, Jalisco, MX (PVR, President Gustavo Díaz Ordaz International Airport) arriving in ~2h29m. https://t.co/NY96foWOud"
233,2022-08-18 14:13:35+00:00,CelebJets,"Harrison Ford's Jet Took off from Jackson, Wyoming, US. https://t.co/Z0SMXmTnqo"
234,2022-08-18 01:19:35+00:00,CelebJets,"Puma/Jay-Z's Jet 3,346 mile (2,908 NM) flight from MDE to LAX
 
~ 2,913 gallons (11,026 liters). 
~ 19,522 lbs (8,855 kg) of jet fuel used. 
~ $19,166 cost of fuel. 
~ 31 tons of CO2 emissions."
235,2022-08-18 01:19:34+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Los Angeles, California, US. Apx. flt. time 6 Hours : 30 Mins. https://t.co/8Dg0Fbsz0k"
236,2022-08-17 22:22:20+00:00,CelebJets,"Kenny Chesney's Jet 849 mile (738 NM) flight from EYW to BNA
 
~ 682 gallons (2,583 liters). 
~ 4,573 lbs (2,074 kg) of jet fuel used. 
~ $4,489 cost of fuel. 
~ 7 tons of CO2 emissions."
237,2022-08-17 22:22:18+00:00,CelebJets,"Kenny Chesney's Jet Landed in Nashville, Tennessee, US. Apx. flt. time 1 Hour : 57 Mins. https://t.co/6ShJG4sWUn"
238,2022-08-17 21:55:28+00:00,CelebJets,"Harrison Ford's Jet 783 mile (681 NM) flight from HHR to JAC
 
~ 435 gallons (1,646 liters). 
~ 2,913 lbs (1,322 kg) of jet fuel used. 
~ $2,860 cost of fuel. 
~ 5 tons of CO2 emissions."
239,2022-08-17 21:55:27+00:00,CelebJets,"Harrison Ford's Jet Landed in Jackson, Wyoming, US. Apx. flt. time 1 Hour : 45 Mins. https://t.co/A59kwWg6V3"
240,2022-08-17 20:24:20+00:00,CelebJets,"Kenny Chesney's Jet Took off near Key West, Florida, US. Going to Nashville, Tennessee, US (BNA, Nashville International Airport) arriving in ~1h52m. https://t.co/btCudBH9Us"
241,2022-08-17 20:09:53+00:00,CelebJets,"Harrison Ford's Jet Took off near Hawthorne, California, US. Going to Jackson, Wyoming, US (JAC, Jackson Hole Airport) arriving in ~1h48m. https://t.co/98sqS0fvsA"
242,2022-08-17 18:48:35+00:00,CelebJets,"Puma/Jay-Z's Jet Took off from Medellín, Antioquía Department, CO. https://t.co/HKORWE85gL"
243,2022-08-17 17:40:43+00:00,CelebJets,"Kenny Chesney's Jet 849 mile (738 NM) flight from BNA to NQX
 
~ 640 gallons (2,422 liters). 
~ 4,287 lbs (1,945 kg) of jet fuel used. 
~ $4,209 cost of fuel. 
~ 7 tons of CO2 emissions."
244,2022-08-17 17:40:42+00:00,CelebJets,"Kenny Chesney's Jet Landed near Key West, Florida, US. Apx. flt. time 1 Hour : 50 Mins. https://t.co/hfDlukh1tX"
245,2022-08-17 16:27:42+00:00,CelebJets,"Floyd Mayweather's Jet Landed near Miami, Florida, US. https://t.co/pjhHLga1Xm"
246,2022-08-17 15:45:04+00:00,CelebJets,"Kenny Chesney's Jet Took off from Nashville, Tennessee, US. Going to Key West, Florida, US (EYW, Key West International Airport) arriving in ~1h55m. https://t.co/xq4J1XGr7K"
247,2022-08-17 11:39:57+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Burbank, California, US. Going to Miami, Florida, US (OPF, Miami-Opa Locka Executive Airport) arriving in ~4h36m. https://t.co/jj1brBQgCy"
248,2022-08-17 05:10:28+00:00,CelebJets,"Floyd Mayweather's Jet 8 mile (7 NM) flight from VNY to BUR
 
~ 130 gallons (493 liters). 
~ 873 lbs (396 kg) of jet fuel used. 
~ $859 cost of fuel. 
~ 1 tons of CO2 emissions."
249,2022-08-17 05:10:27+00:00,CelebJets,"Floyd Mayweather's Jet Landed in Burbank, California, US. Apx. flt. time 16 Mins. https://t.co/pnw4LVyImA"
250,2022-08-17 04:54:10+00:00,CelebJets,"Floyd Mayweather's Jet Took off from Van Nuys, California, US. Going to Burbank, California, US (BUR, Bob Hope Airport) arriving in ~8m. https://t.co/mXEhd2Ty6q"
251,2022-08-17 04:38:39+00:00,CelebJets,"Puma/Jay-Z's Jet 12 mile (11 NM) flight from EOH to MDE
 
~ 87 gallons (331 liters). 
~ 586 lbs (266 kg) of jet fuel used. 
~ $577 cost of fuel. 
~ 0.923 tons of CO2 emissions."
252,2022-08-17 04:38:37+00:00,CelebJets,"Puma/Jay-Z's Jet Landed in Medellín, Antioquía Department, CO. Apx. flt. time 11 Mins. https://t.co/sqjQdixetL"
